ID,MachineBlk1,MachineBlk2,MachineBlk3,Synbiotics-T01_F02,Synbiotics-T01_F02_2,Synbiotics-T01_F07,Synbiotics-T01_F07_2,Synbiotics-T01_F08,Synbiotics-T01_F08_2,Synbiotics-T01_F17,Synbiotics-T01_F17_2,Synbiotics-T01_F19,Synbiotics-T01_F19_2,Synbiotics-T01_F20,Synbiotics-T01_F20_2,Synbiotics-T01_F28,Synbiotics-T01_F28_2,Synbiotics-T01_F31,Synbiotics-T01_F31_2,Synbiotics-T01_F35,Synbiotics-T01_F35_2,Synbiotics-T01_F39,Synbiotics-T01_F39_2,Control-T01_F01,Control-T01_F04,Control-T01_F05,Control-T01_F11,Control-T01_F15,Control-T01_F17,Control-T01_F23,Control-T01_F26,Control-T01_F33,Control-T01_F38,Control-T01_F01_2,Control-T01_F04_2,Control-T01_F05_2,Control-T01_F11_2,Control-T01_F15_2,Control-T01_F17_2,Control-T01_F23_2,Control-T01_F26_2,Control-T01_F33_2,Control-T01_F38_2,Probiotics-T01_F01,Probiotics-T01_F01_2,Probiotics-T01_F02,Probiotics-T01_F02_2,Probiotics-T01_F09,Probiotics-T01_F09_2,Probiotics-T01_F12,Probiotics-T01_F12_2,Probiotics-T01_F17,Probiotics-T01_F17_2,Probiotics-T01_F22,Probiotics-T01_F22_2,Probiotics-T01_F31,Probiotics-T01_F31_2,Probiotics-T01_F33,Probiotics-T01_F33_2,Probiotics-T01_F35,Probiotics-T01_F35_2,Probiotics-T01_F37,Probiotics-T01_F37_2,P_Blk_01,P_Blk_01_20190824233514,P_Blk_02,P_Blk_02_20190824132314,QC04,QC05,QC06,QC07,QC08,QC09,QC10,QC11,QC12-1,QC12-2,QC13-1,QC13-2,QC13-3
117837,0,0,0,2122210,3670100,0,1520390,2426720,2834650,0,0,0,1885850,0,0,1516470,1675380,0,1802400,0,0,1932560,0,0,0,0,0,0,2352820,0,0,1789520,0,0,0,0,0,0,0,0,1507950,1320340,0,0,0,0,0,0,3238030,0,0,2053710,2185490,0,0,0,0,1061170,0,0,0,0,0,0,0,0,0,0,3502680,0,0,0,1465520,0,0,0,1254020,1747010,3560020,7147080
62150,0,0,0,5587870,0,2889230,11084080,14731630,12036220,0,0,0,0,0,0,8549400,3590890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4466770,0,0,0,0,0,4689260,0,0,0,3560780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142999,0,0,0,2219510,0,0,1582620,3916600,3746670,1297830,2213320,2334630,2174860,0,0,1613880,1004630,0,0,1294210,915573,1104180,2634350,2343850,2017210,2288640,1425830,2053870,1565450,2778520,1106020,3545550,1595020,1262360,2126340,1542170,2363800,2298680,1502820,1222980,1458640,3074720,0,958746,1193580,0,0,1723530,1591230,0,1259660,1299170,1429780,1592810,1625300,0,0,0,0,0,0,1400970,1207380,0,0,0,0,1124300,1605470,2578750,1669380,1067830,1221780,987039,0,1118800,1903000,2102400,1997260,1068440
14384,0,0,0,0,0,0,0,0,0,0,0,0,1574500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214660,0,1641680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429910,0,0,0,0,0,0,0,0,0,0,0,0
47115,0,0,0,0,0,0,0,6150440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4216000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23137,796063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880837,0,0,0,0,0,0,0,0,0,539691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807932,0,0,0,0,0,0,0,0,0,0
105338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882480,0,0,0,0,0,0,0,0,0,2019270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4647400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7493750,0,0,0
73894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3528060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3010690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,60730060,33617210,43765080,16168230,0,22993460,0,11385230,0,9764960,0,8638120,0,5620710,4199090,4593910,4863790,4839270,8788830,0,4334930,0,17358380,0,0,0,2982050,0,0,0,0,0,2654830,2543630,10455620,20433480,3646000,19483030,8338110,51094980,5138950,10397300,25278900,0,0,0,5994880,28964640,1903940,14669990,4228590,0,0,5643820,5614460,5350560,0,4328670,7713800,10345050,0,0,3559500,90480590,59607090,76217270,50350040,21914020,16157930,10772920,4447420,5483080,4473940,0,1433980,4546880,4532030,4011090,0,5219530
144894,0,0,0,0,0,0,0,0,10224800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84869,6668900,20747882,12330674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31453715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12044024,0,5380810,6148660,0,0,0,0,0,0,0,0,0,0,0,0,0
25920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850560,0,0,0,0,0,0,3240330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3275770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100851,0,0,0,0,0,0,0,0,0,0,0,0,0,8666910,10833500,0,0,7933270,3865000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8212920,4287360,3597990,2720000,7109440,0,0,0,0,0,0,0,4102150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127573,0,0,0,1249030,0,0,0,1090830,1121050,0,0,803542,0,0,0,0,0,0,0,0,0,2874050,1804160,3198680,0,0,0,0,0,0,0,1348600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286360,0,0,0,0,0,0,0,0,0,1228230,1162650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909011,0,0,0
126472,386192,2523999,1251070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1875650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5140820,1632840,2730167,4976542,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,17422530,27871280,38252060,3826710,2103840,8654640,0,0,0,0,3537040,0,2210060,0,0,0,0,10915840,8794717,9294310,4141570,2675520,0,1329690,4175910,0,4220710,0,0,0,3657990,0,3579010,1761860,3810820,4174920,3897460,0,9853580,29698600,0,0,9118230,7306980,0,3690660,14990160,38994090,2004630,3602180,1853370,0,0,1767720,8043205,1807310,2974710,1287560,4213210,1333330,1928540,0,4853770,103013250,47766950,80947700,63433510,13243650,2899510,7392620,4472840,2578920,3310000,3195290,4114510,2482190,4274180,2792550,5509660,7092280
145725,0,0,0,3236790,2170310,0,0,0,0,1174138,638062,1789300,0,2669260,1220150,0,1724650,2107539,2379890,130688,0,0,0,0,1063740,0,863567,0,0,5972750,0,0,0,0,0,0,1495790,1963220,892517,0,49872700,0,0,4624253,0,4472217,0,0,0,599287,624135,0,0,3758924,540500,1132600,0,7812280,2460760,1306922,0,0,0,0,0,0,0,1823550,0,0,0,0,0,0,0,0,0,524799,2281220,0
122574,0,0,0,0,0,0,0,0,0,0,0,0,0,7393180,2993210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131404,0,0,0,0,0,0,0,0,0,0,0,0,0,629965470,270291000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304915000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112472,0,0,0,0,0,0,0,0,2165830,0,0,0,0,0,0,3163040,1944520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51884,0,0,0,0,0,0,0,0,0,7985310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570830,0,3436360,0,0,0,0,0,0,0,0,0,0,0,2449620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212440,0,0,0,0,0,0,0,3606530,0,0,0,0,0,3227900,0,0,0,0,0,4206520,2474520,3557160,0,0,0,0
66377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1716740,0,0,0,0,0,0,0,2213090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121996,0,0,0,3432870,7021030,8053541,9118090,538770,1546780,8449340,16579710,2673090,853407,39688540,28147910,7467440,6632440,1416580,2132830,7880860,8845883,5911150,0,83150850,180611230,365241909,145710305,81385280,137409250,243874630,120150236,12625320,99356960,140308200,33781870,173353568,130714016,67396510,121628360,2453753,47463820,88915780,35644260,0,1576900,6750683,0,0,18438016,13062332,52147520,6856390,18796409,4200900,0,4928440,10326100,2210300,1419110,4944510,0,0,1689370,0,0,0,0,33050796,20718310,37914890,51713200,21019520,14631304,41360760,20040610,21710470,28886510,43316150,36359945,56742995
42685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42873,0,0,0,0,0,0,0,0,0,0,0,0,0,2904930,0,0,0,0,0,0,0,0,0,0,0,0,2189130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2503320,0,0,0,0,0,2054680,0,0,2259640,0,0
116089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4429750,0,3245350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79955,0,0,0,0,0,0,0,15465600,0,0,0,0,0,0,0,0,0,0,0,9103890,7458550,0,0,13434400,0,0,0,0,0,0,0,0,0,0,0,0,12310300,18468700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16632500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70080,0,0,128055000,0,409160000,0,0,0,0,0,645627000,0,0,409140000,0,251906000,294364000,316585000,538081000,0,0,0,705298000,0,0,0,0,227711000,0,0,309987000,0,0,0,0,181198000,0,0,0,0,169998010,0,0,0,275519000,208444000,410484000,96487400,0,0,0,0,0,0,0,0,0,0,299751000,0,0,0,0,0,0,0,0,4504010,0,0,0,400094000,0,4776790,0,108793000,431214000,0,0,0
22869,0,0,0,7270000,0,4373690,18486298,18319400,17468200,6476530,11760900,26327780,23649300,0,7403200,9211170,29394.3,0,0,5200650,2725950,9446260,0,4087550,5161760,9757580,2432040,9337240,102833,9834690,1393900,110716,4461470,5578740,0,25813780,0,9691770,10995200,0,9641820,1268560,0,0,3227090,7397440,0,0,439038,2967890,5664860,34717470,8669930,0,0,8609780,12276000,8328380,5732560,10529600,35106100,7225490,12763100,0,0,0,0,3537760,11023540,9976740,8084140,0,0,2131400,9394530,8935370,4733620,4992350,7415780,1962680
106038,0,0,0,0,4216410,1244550,2437440,0,0,2758940,8094850,784402,0,1255650,0,2122510,2046180,2844370,2301110,1689660,1186080,1472440,2333720,1447400,2385300,5182380,2903800,2380360,0,0,1323240,0,0,1497830,2492740,1588010,0,0,1758990,0,2404350,1356600,0,0,2133530,1854130,1622870,0,3620830,998164,3658040,2625570,992473,2398680,3912250,2846340,2295130,0,1976820,1469930,2030660,1588630,1294540,0,0,0,0,1070280,2777180,999077,2172270,2740360,1801680,1000540,1675070,1420380,1782690,970633,2118940,3730190
118466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326590,0,337119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96433,0,0,0,0,4245920,0,0,0,3369660,0,0,2823490,0,1854510,0,0,0,0,0,3081560,0,0,0,0,0,0,0,0,3281770,8459830,0,3640790,0,4985510,0,0,0,0,1482580,0,0,0,0,1942060,0,1420480,0,0,3344410,2874480,0,0,4621730,0,2899940,0,0,0,0,6755000,10690650,9030210,3427020,0,0,0,0,5876850,0,0,3845560,3236240,4650350,3137760,0,2115200,6945710,0,7473490,0
30611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2958080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3924860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55343,6340090,131504500,456799760,236695770,126903210,181350260,176149910,265761410,130575720,93031000,180688560,276934800,217212800,189539770,163726080,260277100,141465700,321441190,87676400,165497900,161425940,162821590,220830100,121948900,216744570,120712810,189224340,198712300,144471270,184300470,175153300,178654950,168433920,279818550,549564200,136733050,232690040,205400650,161770700,163896370,134305000,252396100,276907800,169948060,156079580,128990900,257933350,166812900,126751850,203825860,260647100,228273200,165236250,271393700,114985740,228112980,134502060,125964000,164513510,221301480,149699870,173657420,163387140,94488710,238408000,213754800,461161600,138825330,145871940,178792350,114700730,100614860,82777923,125896960,100124310,71176740,158219440,139959750,134012530,127491460
129745,0,0,0,10577800,13523690,21367514,8495210,20967940,14485690,15724730,19287010,8785900,3208987,9043770,6635230,5775720,30270820,6111028,17875823,4148370,11498590,6916570,8568310,14304820,9128870,84607640,28992514,9942590,56280630,7737760,6879270,66651350,30901158,49674260,12045682,8500220,7918730,10790950,19390530,9872941,6953140,64209550,30395940,46308650,36443360,11097910,10258960,2682967,7184320,6686480,5491009,4177720,17640900,6957571,20228660,6665900,3015950,12175910,4117920,2989220,20178870,16924660,5459740,0,0,0,0,19029040,4756210,28158097,2024260,18628206,17931050,2465060,13577572,3938070,22261670,3125760,3990126,3108740
119441,0,0,0,0,0,2572110,0,0,1752230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2354280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7354110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90606,0,0,0,0,0,0,0,0,0,0,1744900,0,0,0,0,0,0,0,0,0,0,0,0,0,1104140,1769550,0,0,0,0,0,2543640,0,0,0,0,0,0,1444180,0,0,0,0,0,0,0,0,0,0,0,1870070,1799610,0,0,0,0,982689,0,0,0,0,1559580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72982,0,0,0,0,2941370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019380,0,0,0,3170160,0
94646,0,0,1831170,16966650,4289800,6851440,14845530,14672080,14208290,6300560,7140910,7994970,10886500,2102600,1108140,15325490,7455620,3052930,2514000,0,4274060,7057660,11785510,4431910,4440400,15062430,6346550,7129530,8239240,13213810,7488210,14483740,16309320,2245920,2215710,8652660,7945070,4342940,3734670,3290440,20367340,12801590,1995030,2064720,3067770,0,1568380,3033350,2418770,3301680,7843320,8192540,11660310,0,0,0,0,9142010,2519790,6448410,9096870,0,4914530,0,0,0,0,5542540,8431510,8095380,7865520,3430170,3244390,3593010,3771080,2653350,3404470,15710800,10676830,7604770
119692,0,0,0,5257560,4837220,4648600,0,3694990,0,0,8964050,0,0,0,0,14501230,9694370,0,0,0,0,0,0,0,4158050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3804500,0,0,8248060,4404630,3890880,3295460,0,0,0,0,3696230,5915570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300600,0,0,0,0,0,1892280,3046390,0,3902340,0,0,0,0,0,2679610,6040600,0,0,0,0,0,0,0,0,6137360,0,0,0,2479550,0,0,0,0,0,0,0,7399850,0,0,2700740,1819890,4589450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2389090,0,0,0,0,0
150782,0,0,0,0,0,0,0,0,5926040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6791890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709753,0,0,0,0,0,0,0,0,0,0,0,0,0,850159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915638,0,0,0,709247,0,0,0,0,0,0
140318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4256250,0,0,0,0,0,0,10654900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3114620,0,0,0,0,0,0,0,10476630,0,0,0,0,0,3605940,11970100,0,0,0,0,6128160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3210830
46204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851583,0,0,0,0,0,0,0,0,1254620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16922,11846311,1105256,2801156,0,795246,4657470,4424133,1262250,3373577,3674022,0,5874095,3665132,1807145,1013770,0,3058693,1964052,839663,754273,2322061,2890400,620439,880537,0,0,3685396,3175317,2840974,844765,0,6903546,984044,2862048,5624066,6287730,0,3510763,3344168,868620,1938624,2193560,3369610,2278990,969454,0,7170963,10419581,0,865597,914839,2460999,0,2390850,2174849,1669081,3093686,900489,2915704,2497269,0,3021101,5153867,13423072,11836674,8115994,8156484,1641920,1063670,1852121,0,0,6141621,797740,0,0,1810872,737166,0,0
39723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4937360,0,6282200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70783,4212850,15457781,11515063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089470,1951140,0,0,0,0,0,0,1521495,16329262,0,0,0,0,0,0,751289,0,0,0,0,0,0,0,0,23975510,6739141,8286046,11270883,0,0,0,0,0,0,0,0,0,0,0,0,0
150604,0,0,0,0,0,0,953810,1064720,2478100,0,0,501366,0,0,0,0,0,0,0,311305,0,356923,0,0,0,0,1051845,0,386651,0,0,0,0,296482,1028939,966503,0,0,0,0,0,1490410,0,0,0,0,0,0,0,0,436431,0,0,0,0,1154613,1015333,0,0,0,1897209,0,1160337,0,0,0,0,0,0,0,0,0,0,0,0,1401674,0,0,0,0
18891,0,0,0,0,0,0,0,6359220,9088900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15460100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15312500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126533,0,0,0,0,0,0,0,0,0,0,0,0,0,2834880,9645560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142853,0,0,0,2110480,0,0,0,8587200,8183530,0,0,2867770,2320330,2032820,2767590,2389790,8263320,0,0,0,0,6648860,2626550,3443870,0,0,0,2009180,0,3791910,0,2513910,0,0,0,0,1319170,2761910,0,0,2019220,5069480,0,0,0,0,0,0,0,2787360,2479520,0,0,0,0,4160230,0,0,0,0,0,2273310,0,0,0,0,0,0,2997690,2286970,1653030,0,0,0,0,3255320,0,2398790,2529600,0
107644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258250,0,0,0,0,7267510,5146390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2354780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5623280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12644750,2222320,739876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14143700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6950940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6170530,0,0
148605,0,0,196824,146265,0,199164,0,0,125342,0,0,0,0,0,0,0,184578,86306.9,168906,0,0,0,0,0,0,0,0,0,0,0,0,0,194630,0,138688,266594,0,0,76648.5,0,149702,0,156019,0,0,174010,440536,65465.5,0,0,0,0,0,0,0,0,0,0,0,107596,0,0,0,0,77677.7,0,0,0,0,0,0,0,0,114604,0,0,0,0,0,0
107826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642269,0,0,0,0,0,0,0,0,0,0,0,504021,0,0,0,0,0,0,0,431199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134819,0,0,0,3297570,0,16229830,7328520,37731080,95443710,0,0,11388260,9779350,0,0,0,21877755,0,0,0,0,0,17033420,0,0,1064710,0,8344510,24091670,0,0,20919730,0,0,0,0,0,4813600,0,0,3140890,35070000,0,0,0,0,0,0,0,11355210,0,0,1296060,0,0,0,0,0,0,0,0,15145580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8431660,7594300,8451790,0
3875,0,0,703763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1417020,0,0,0,0,0,0,0,0,0,0,0,0,0
82096,0,0,0,20388300,0,0,0,0,6139600,0,0,0,4445920,0,0,0,2567110,0,3451290,0,0,0,5392430,0,0,0,0,0,5142660,0,0,0,0,0,3471050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4196390,0,0,0,0,0,3253830,0,0,0,6852890,0,0,0,0,0,0,0,3391170,0,0,0,0,0,0,0,0,0
